lengths,returns
274,-1.3257608029268355
100,-130.20429717603184
197,16.767879658683412
203,-33.94608450652352
180,-3.543237555292551
193,-24.672191782459713
157,-3.8837596000896655
251,0.5096342849821862
609,-9.390649647565912
242,6.201119365427643
141,25.255325920436746
144,-25.39724189875126
191,22.89986527373564
373,36.253531709999
71,-54.17226659577375
126,-106.47594913061067
273,9.722043651976643
142,-17.687968238467278
180,-5.704554853697999
102,-59.898606532501546
144,16.82685502068378
493,12.85411517905684
570,34.48114712830704
456,17.597643234718173
271,6.574870206123324
227,12.735466183206395
127,-19.48575373333871
177,-49.2966488549394
225,13.84955222114594
174,14.57059866149074
166,-56.49649737941443
247,14.748875018017115
349,14.196821024394913
242,-12.388218015015996
220,-0.19869513690653873
441,-2.5799681119196918
438,22.501373963252615
219,10.094224286502811
464,71.99929326919313
420,7.71227441794367
346,46.64140398777544
289,-4.812536523001401
616,23.72727275489646
574,5.78235018016955
883,74.72574336151486
392,-6.432389504084286
342,35.768443005607594
94,-62.827944785111534
272,31.341269770670046
916,20.27133974775329
204,33.333755041327485
302,26.559746129032895
875,28.868655562705825
169,-45.59584978138402
689,34.69220110701997
1000,15.608965120334977
605,24.911963079522604
1000,17.904432285596055
771,32.31295885040466
1000,-4.4269847378280405
1000,17.865198112697257
200,-20.26087767885885
705,-10.698504131364643
481,30.75482592522321
745,40.71546044348354
861,1.040152443110222
778,37.96458011921179
951,14.792568767704884
546,27.096005638345385
66,-4.685854270996096
68,17.43761527269046
185,-32.72675976364674
989,5.349356097597778
221,28.57183076855031
703,45.23772765637546
660,29.19031422608764
550,41.24089583116957
409,19.866975906730378
123,-6.798561050773456
628,26.405560943523064
368,69.92579667316186
224,-10.242922441119777
427,12.515567307358644
93,19.362817977826204
404,70.44102505734043
350,50.05967372755185
84,-7.369536969589576
381,19.692597437092257
327,34.46598300691806
383,10.731054177381695
298,-6.79457671585491
663,26.28087028585004
479,27.346732220858268
350,2.83523892113395
459,42.970464884661965
124,-5.256289901445468
616,10.847271953195724
182,42.33569460286911
74,-23.572890783512708
357,24.681691226125636
164,43.16240129236456
451,43.97884539472532
366,54.395207632956456
