lengths,returns
695,39.298438655717064
1000,38.18955591414033
179,-20.358761019893347
126,1.0462322659972836
119,-3.0487737874284306
98,7.4032671130475585
1000,22.548126176212214
1000,58.42503655939785
155,-2.658236094874024
105,-34.118304160213604
130,-13.082147988857614
168,0.5345791492844871
215,9.501209411597797
136,19.923878841992348
122,-24.382074654387882
172,3.7650368260631693
87,-24.93932363958495
139,-10.41836411055086
119,-39.162699488970674
347,43.954526765248325
164,35.75676548958994
1000,38.33015226636776
1000,26.16671512167182
1000,32.14844114856601
161,8.24028041180814
100,-5.695979863512069
1000,20.63198866521619
202,-14.554193401130396
136,14.474440732349526
119,12.456385330844414
68,-28.051284519884064
177,16.42910740858125
108,0.2139214224115551
1000,42.64409230259119
253,3.419568635232949
111,-8.197216005687824
1000,40.8613421768506
1000,39.740896600667554
241,9.188820201955556
1000,32.8107785665299
1000,40.990880981143775
479,64.54193582007245
146,4.197150597570156
1000,36.11568557541865
154,8.902211443556926
139,12.765413833386141
1000,61.766453035959124
126,-4.60411825658803
165,16.50424660453767
176,16.70830371307563
1000,40.98066099615194
1000,55.97922619730512
1000,45.39174538275711
123,-3.016244982097332
70,-7.114010660513502
191,22.300731863977347
1000,53.44122429984778
1000,32.3902136519698
331,44.54132201694453
129,-3.4218056372479158
75,-39.46092275637135
1000,55.83429649788268
743,33.94862747614612
706,18.897065306723576
1000,63.09136601304177
1000,26.872139967229412
1000,38.75643961275853
140,8.668748465401771
905,51.106196690126225
103,-37.46356418957924
582,26.50262561449349
1000,50.75449583326506
851,68.51335686310463
112,18.84637402314439
751,8.207729952291826
461,39.2398756043583
731,39.41509083901064
1000,40.53313737435085
638,35.26103113240111
1000,26.395962818836228
1000,41.07212394673293
363,35.721244941243114
1000,31.1766714823541
1000,44.24252718974665
1000,64.87626106577689
57,-87.65013259909372
1000,54.466020215396284
1000,19.89722311766811
1000,20.92599941611067
753,51.394817353334226
1000,30.262891456531403
218,17.038816363996023
1000,67.15585456385189
1000,28.060993460364582
937,40.25113057909926
1000,17.623629967489777
932,22.784325014067214
121,26.049242744595656
232,68.85124321754355
1000,35.65124101547938
973,44.88705542088849
589,48.58180560491385
608,46.12700504720958
1000,42.23810584248668
1000,15.924768762624357
737,33.14637192005762
1000,44.60914072560362
1000,15.111075135196428
554,53.687723821248554
1000,59.276312444470435
252,30.97118222460996
129,12.398260889754063
1000,43.42832557630107
734,52.857534099432165
724,44.46588951024223
460,65.99524687256684
706,47.305147321791196
228,45.103196194155124
183,37.50878423096619
633,39.01969389684028
1000,70.9692045065665
310,42.49782211663576
472,43.532107320169125
773,59.38609553929395
442,48.006803718960924
108,13.023818466840975
965,77.76183130075897
374,-42.122978154623766
726,45.19156398592296
177,3.911172402027211
102,-32.99046528507304
144,11.336720367317556
857,29.23166136407569
391,23.60458921628305
957,27.79654654596124
820,65.94024038794845
140,11.955571885940348
1000,53.56508023207564
310,53.50904553420455
412,40.458340256051585
140,20.661539494114386
1000,56.61425653471591
1000,50.16242507385246
611,50.57935505951233
647,40.18830077022678
141,24.325941004185925
546,68.20136479042532
217,76.12998567916435
794,57.07659074116071
604,46.61863638837381
391,-1.5515396817148284
567,63.70114691209146
819,41.417049870215074
539,52.36528669992027
234,63.24137014612781
354,23.32063680967621
407,38.23708598500387
299,81.190504693616
220,26.653784935157244
219,27.856907905770722
845,45.51359282460388
831,46.3483287180003
1000,44.38962965753111
152,13.827657704768058
748,45.073942840175484
152,3.515187131186331
150,13.33305800421716
170,16.51903617676297
142,7.987739425825158
165,9.3679718796377
111,-3.499299142579174
567,46.99849717221
252,47.363246726574864
178,14.96925637885685
242,20.12211790931415
153,-51.624060486027005
169,-19.142740504704047
144,12.711562008160195
556,35.01113411385068
140,22.644752938345775
486,29.28795599310801
413,31.18110093805711
243,30.295857911310527
754,39.93978637200216
358,40.858774037285
376,51.099616427059324
597,19.78844459251915
184,5.68733831517779
265,16.61050698596123
513,46.968007038719975
1000,48.077641473554486
108,15.714915749876836
255,56.97330942821979
264,20.35511896184467
452,69.2870508179044
407,40.44953271243611
205,35.29262502099728
1000,44.74287634613429
300,53.25364882600821
1000,1.5256737516542525
301,73.65997031384526
232,57.362698602357796
380,74.91273772357279
550,43.28793018387189
163,-53.10667510979697
136,0.4617557937814459
159,6.747057763974425
134,-16.742528334240085
409,60.11155337275467
296,1.9727638483671213
714,22.313144711616577
96,-5.290861647788033
520,52.84783714640916
244,31.669619284072322
251,62.5116543669207
254,25.42462076195756
488,47.513067578141865
205,92.50673142538261
300,63.467051120865385
125,-25.43860806678595
226,111.3039188364303
108,0.7231373025855928
903,4.99269468543281
93,-126.22877088311465
264,63.51024700020042
79,-80.84866590184221
383,12.528026103875353
139,21.593473659658475
164,14.47043342564626
189,57.40104997037235
208,75.61019059261166
111,-3.226729925699388
220,71.29102077775333
218,74.68496327206742
185,75.08531211686959
214,3.434746624112333
276,30.92941682067933
151,-34.253604488560065
102,15.309493039759415
159,0.12073046442064062
164,13.169225526012042
86,-87.73251912681812
152,-37.67617241814631
103,-91.12832952715848
118,-64.54997798883417
408,27.770853325200125
113,-474.45184456733875
118,-227.16244301192484
84,-96.1612801288727
57,-157.63176960969685
114,-4.940114249546428
63,-139.79058146878043
101,16.29734726886904
97,-14.963480908039346
120,-50.29129076150653
76,25.8145102380759
146,6.736566328449029
87,35.125800632697846
194,13.05718780193208
85,-61.5879047316547
334,60.575346119755764
967,48.54292579287668
147,-171.02791242669636
304,34.81140725961688
128,-3.5240661952903087
127,46.845414495513225
103,-151.8023006576302
354,71.59131379189093
167,-124.91352625906814
103,28.811993889603993
881,66.38814144841129
76,-12.78479081867101
128,-3.9165893134703187
181,19.06408358871906
194,83.00838009595296
414,42.68147178187107
105,-13.469430897165953
145,2.992369643030659
107,-6.681766760400149
292,52.662550647736865
606,1.8568176636412157
259,37.047677711578714
206,82.93148100296658
105,-22.1200356456388
392,11.987150477775668
168,-51.949489369643715
499,18.615531401653588
343,15.839138287410972
139,-19.145932426513923
248,71.8506676303303
395,35.07927932178584
150,-37.89054566086023
1000,-0.10602330283618278
1000,66.24505190425708
1000,62.21127884298266
88,-12.077615860051122
284,62.955956967843946
153,-4.528220153801453
73,-152.59833810885496
1000,16.831182826397505
317,3.903625391399278
1000,11.224511660489652
170,-44.48015277238311
85,-95.06098187652289
1000,31.890311626863713
1000,56.052332877456635
91,38.396469002804125
99,5.01551083360335
461,-0.30021264736582065
1000,39.46663301415338
578,31.913528149808077
102,-4.400481927564516
1000,49.898765109230695
270,33.77733897304021
743,36.124509193747016
1000,40.473033377617625
1000,74.88203000900113
396,72.02618469157117
1000,75.47018435348623
618,39.2550632102892
333,44.83470676718669
128,-129.66228033566082
327,41.810041634926336
195,87.2239704866644
121,-5.341401088725124
723,80.42133971071236
485,30.105292375968457
289,47.09618333381507
216,91.10437986924057
239,86.64661336278326
307,59.13975132360897
357,28.072771866927962
539,11.40718019262116
385,46.16951475170074
365,85.09997521804604
350,58.229995076154026
478,51.92157852897799
860,47.33200865460288
277,61.47972398690605
279,67.16404859126435
134,-69.94899746111565
191,-44.48181458598035
126,27.186014751206326
328,70.16190948379263
294,38.375743067135254
270,89.56951988775279
542,49.369456615528335
426,34.50765655996753
305,60.43313397751253
632,53.70599106801382
240,89.03393021427732
489,40.9712136260864
272,64.5684765093978
450,46.592728551823114
348,60.78738860977951
240,64.14008270978164
285,67.37615326302581
430,57.457938685657815
268,45.852825690382744
291,84.63676236176761
327,53.87874261983331
300,41.75356288016848
358,50.179586882000955
392,28.61207589101092
332,47.67944879832718
320,51.62076730296424
669,44.29714428457635
437,30.83245458838076
266,85.07056839603362
308,48.766272770110916
1000,44.055380085510954
283,85.64894436214541
362,55.73272949354023
314,51.44283479685447
272,49.78870784054606
354,60.73309056933148
899,44.499784897084815
293,39.51449566474737
1000,38.06579660781861
435,82.77477420706502
307,63.04392691515753
492,24.38383261977265
251,45.47345134161079
313,40.64902738235367
322,76.31369514668812
297,61.250602825953074
299,46.234894186528294
309,65.61620966547896
383,57.722877393373
249,70.7978926930275
449,77.06278657645211
674,47.48975221827241
253,43.95334633928886
260,78.08942107601356
1000,66.45896156456573
617,39.51621434823942
358,49.97900802926528
335,45.13277666161907
253,73.70771006366323
373,60.8500096940515
331,54.80966332802181
250,58.69745750475837
318,68.24227740217184
475,72.53400765667504
251,48.45728522905281
373,68.68378044464319
400,49.27924074203655
120,-143.7258967612665
313,56.567693341352616
242,47.46865362907278
367,13.863550010005056
267,61.413859563018626
691,42.50993338522326
267,50.200597580116465
1000,-13.38675215604254
354,53.82131260632526
303,58.20793938028939
280,75.9827725430045
384,44.3534532974451
497,24.879976717459087
298,51.19552161054493
388,21.630859322753626
261,52.27963853176512
240,46.49494624372464
238,54.48565226140763
227,61.668855298936535
226,74.95365139180427
263,85.94485572024769
281,80.4156679167499
226,81.5781790165527
276,47.90527546393647
305,37.24718192752799
275,65.83605237706969
248,49.19049567113547
246,50.51961468393008
207,75.0986090509596
292,44.987639683961085
238,81.44671069236368
229,89.31373761575465
246,49.86067794112576
393,69.78170354337233
239,63.389514596825094
416,81.93692759486134
285,65.82419526406868
309,66.96724422129044
140,62.783810549183755
322,36.541681478864554
334,40.996876339653554
177,57.51666463655905
271,57.19898565707169
287,44.42023301920501
233,42.51544935957506
213,24.943216339936413
387,38.49868732379622
335,83.7885791053986
305,89.30804527418174
170,28.910118958343062
253,47.64141563896031
271,70.28826021021567
234,33.289721602962985
377,43.61829378749431
673,58.01494234074036
413,49.864565292527935
184,45.62918949835175
236,33.07363602507206
293,55.64928002044874
257,84.9114266408032
395,59.65928907958283
339,55.02459867774872
299,49.26659897817295
344,58.53376260322397
305,48.83192929933045
254,50.0296921872999
670,40.58804235496179
251,76.62579643400403
295,50.51367527408179
328,53.11238191316992
290,57.31271360629774
363,59.92568652499913
305,83.1394385817401
263,44.512797278614606
942,45.825238494579324
267,80.34472217905731
316,48.900329371224515
317,53.78651845144183
279,51.56278335624077
238,67.43114346700668
280,49.63551161474793
278,86.50636018593836
298,51.78589933658958
277,37.79309755397416
244,81.38968214793394
294,55.19493729556849
242,67.64408131276998
323,58.37177045088416
320,66.25108472141889
280,80.41529049195982
376,68.59982852288539
315,88.80483488252654
289,75.46930913026317
298,54.84247769217755
246,84.21726296413709
224,83.84712771103386
90,16.633915499223537
306,61.41612933057454
336,49.17671264072224
310,60.733585141930874
343,44.30539766198829
299,69.46356328899205
336,49.19781087839422
544,43.00499516390929
242,93.11366261895519
182,15.615729407411155
293,55.48236719597289
307,50.42458479573492
251,79.4981122767961
268,60.533690969222114
338,44.173181004729244
303,78.34898832861741
411,37.736422034425864
260,43.64508779378955
304,57.52893703335731
311,74.03136073715315
327,43.67830304559693
264,63.68748141677902
329,39.72325342356276
314,49.748328273044095
144,-12.257660266783041
317,23.44252696466643
375,63.52179298095042
197,21.916791671691584
292,51.88116080263403
307,52.75888124252007
338,56.021672240142095
341,41.41392616094913
268,40.449303057689875
561,44.65909547732884
393,29.486212933520612
405,81.1148849314729
253,36.495952964136684
62,-34.07561890319414
307,29.682542974979178
277,54.62108096556992
338,47.340633643696926
171,9.078107069950653
321,24.413542712233816
426,43.96169345242268
278,21.823936370905695
216,36.60694868165762
571,48.294116895981034
350,22.863024677348008
54,-117.94855722960492
745,24.60718557980089
81,-81.35693919596471
227,44.018558173622345
176,17.907801274182265
308,72.80545571441768
151,4.448331575337102
421,35.40621580200441
458,51.94633973332319
421,20.831729906802124
389,32.72482882568646
244,71.57099627645961
264,45.13621226382818
295,-13.893523167174914
421,54.38151849241158
502,70.85466158739561
523,50.832303722234705
256,45.722757996409115
213,55.30004256213011
340,42.46672516302153
231,19.67534958346555
459,33.31784128023214
279,69.29764252964578
330,38.88007135433908
236,37.20369590561042
211,62.24766785923433
268,85.97479888829264
206,44.72049949074123
346,60.00671461686875
303,54.124428304750246
181,-8.78210923185074
177,-34.78937159752104
516,26.25736391406957
423,31.219169483313987
243,31.268728158875607
372,24.357214633758293
670,40.12952183363066
312,49.499329333455854
174,-2.5225390112791626
675,40.238480123101176
308,42.82443087843576
187,26.250185264650355
268,40.70926662004471
385,52.30245804407001
455,55.56275518041897
622,54.23170801038949
356,45.59706475646513
418,49.500115545483176
333,48.932872487402925
348,40.114762568372974
405,46.3913532363752
346,40.500478747103955
266,19.942696676710213
327,57.05701002441778
308,59.46655688739864
1000,29.99152337868803
407,25.85627999015976
471,51.09834456557059
462,50.033246415002594
408,35.48946652735819
539,19.476648058230825
765,31.997062500332802
353,56.66279540735129
412,36.000705154973765
455,26.320317412885192
530,43.27462797119843
435,18.929247579244525
316,43.74707577693975
327,23.138556221681124
285,67.06797626849506
360,28.722047925107805
376,47.23190910643288
335,36.693688588160875
1000,30.042409475237903
334,49.528528531942186
346,50.110134227892296
375,51.14128707208297
435,39.79641670604512
431,30.87483358708553
433,37.05209063578433
582,50.517134070654514
474,41.10998630679561
859,59.87630368709465
391,41.619451145883914
476,36.75674864735307
377,37.84879984875806
306,59.532082839966606
384,36.9658507212966
853,44.98975489095367
335,55.16219457943283
378,58.187722766426134
379,72.40126348879619
303,79.05611877166382
384,39.76847544754802
320,59.64510075623551
338,36.23973803139417
350,73.55636699382806
342,29.506210059850517
433,33.56914597102198
368,29.079505373926878
318,39.79732371650014
290,68.26078084791824
318,49.85017799179059
617,32.262992072409936
877,38.93403911324085
316,49.040289385928524
276,44.750342563152955
350,59.119779338117645
271,9.358013358051048
322,58.086375277296725
429,41.422343430205416
291,42.20883239828305
494,46.07800232404974
338,50.18934337886474
1000,55.38942729697918
279,30.052121628646695
284,48.941720538538085
282,51.516722103624325
291,51.235700694630275
597,50.10523378588061
303,54.937526853700206
235,62.24902522077842
321,69.36065718124192
272,58.52960677420905
211,67.35338280438431
676,41.87004885804364
452,67.50480182079455
323,76.81677746889446
280,43.03519838884663
265,50.35562042153163
264,54.50997700032566
243,76.2471945698996
272,73.32718958230924
191,23.82137882998966
335,81.76100078270963
108,-114.29756578123367
301,59.139528000526276
451,46.52343267372856
393,46.82513633093221
315,78.19186748338211
204,88.74652032566301
321,66.16653235247287
230,40.17480151990374
242,59.272321401527094
310,42.93967896392545
232,26.47366177450623
524,69.1021335060968
504,33.57015798998316
267,42.986573220883066
314,81.73776051933783
241,52.01154437847995
367,70.08872750152227
277,55.6836276988918
182,21.957499640628367
190,29.963641344971133
