lengths,returns
76,-52.94133584143497
87,-57.86657778452314
87,-57.86657778452314
132,-73.19532830831254
82,-55.695201837382704
193,-85.48030937842164
106,-65.19068855075575
95,-61.12160819257726
137,-74.50902393036903
110,-66.56231431100866
86,-57.440987661134486
99,-62.653571954573025
84,-56.576867320818785
116,-68.51908268190475
103,-64.12517023181076
141,-75.51347009650699
97,-61.89528818954497
97,-61.89528818954497
106,-65.19068855075575
95,-61.12160819257726
128,-72.09579114149406
112,-67.22772425621959
91,-59.52680273216757
103,-64.12517023181076
92,-59.931534704845895
85,-57.011098647610595
95,-61.12160819257726
208,-87.51221877410477
103,-64.12517023181076
97,-61.89528818954497
85,-57.011098647610595
178,-83.11778434193086
108,-65.88339384859572
121,-70.06196086876682
116,-68.51908268190475
100,-63.027036235027296
89,-58.70503288661113
85,-57.011098647610595
103,-64.12517023181076
105,-64.83907934419773
113,-67.55544701365739
82,-55.695201837382704
97,-61.89528818954497
126,-71.5292226726804
115,-68.20109361808561
91,-59.52680273216757
93,-60.332219357797435
96,-61.51039211065149
114,-67.87989254352081
71,-50.51613403997926
105,-64.83907934419773
89,-58.70503288661113
88,-58.28791200667791
104,-64.48391852949266
91,-59.52680273216757
85,-57.011098647610595
106,-65.19068855075575
92,-59.931534704845895
106,-65.19068855075575
100,-63.027036235027296
80,-54.79563497335242
174,-82.42526985088233
90,-59.117982557745016
106,-65.19068855075575
95,-61.12160819257726
115,-68.20109361808561
104,-64.48391852949266
121,-70.06196086876682
150,-77.63113260213518
130,-72.65108489777833
115,-68.20109361808561
114,-67.87989254352081
111,-66.89669116789858
125,-71.24163906331354
98,-62.27633530764952
97,-61.89528818954497
94,-60.72889716421946
92,-59.931534704845895
108,-65.88339384859572
108,-65.88339384859572
113,-67.55544701365739
110,-66.56231431100866
259,-92.5203684273147
157,-79.1507538265238
120,-69.7595564330978
125,-71.24163906331354
122,-70.36134126007914
103,-64.12517023181076
85,-57.011098647610595
111,-66.89669116789858
163,-80.37084859769739
100,-63.027036235027296
85,-57.011098647610595
88,-58.28791200667791
85,-57.011098647610595
85,-57.011098647610595
96,-61.51039211065149
89,-58.70503288661113
133,-73.46337502522941
240,-90.94660417148229
118,-69.14555293653484
92,-59.931534704845895
84,-56.576867320818785
90,-59.117982557745016
71,-50.51613403997926
112,-67.22772425621959
115,-68.20109361808561
83,-56.13824981900888
83,-56.13824981900888
88,-58.28791200667791
215,-88.36057184709958
131,-72.92457404880055
222,-89.15129234922844
121,-70.06196086876682
210,-87.76072562050008
89,-58.70503288661113
94,-60.72889716421946
83,-56.13824981900888
118,-69.14555293653484
144,-76.24074452117063
114,-67.87989254352081
114,-67.87989254352081
91,-59.52680273216757
72,-51.01097269957947
94,-60.72889716421946
89,-58.70503288661113
127,-71.8139304459536
122,-70.36134126007914
268,-93.16722755352878
106,-65.19068855075575
148,-77.17695398646586
121,-70.06196086876682
97,-61.89528818954497
106,-65.19068855075575
78,-53.87780325819041
84,-56.576867320818785
87,-57.86657778452314
119,-69.4540974071695
85,-57.011098647610595
83,-56.13824981900888
122,-70.36134126007914
93,-60.332219357797435
106,-65.19068855075575
86,-57.440987661134486
132,-73.19532830831254
107,-65.5387816652482
86,-57.440987661134486
83,-56.13824981900888
173,-82.24774732412357
75,-52.465995799429265
118,-69.14555293653484
108,-65.88339384859572
116,-68.51908268190475
119,-69.4540974071695
